0	0.161
1	0.188
2	0.243
3	0.161
4	0.231
5	0.243
6	0.231
7	0.184
8	0.231
9	0.247
10	0.243
11	0.208
12	0.290
13	0.180
14	0.235
15	0.176
16	0.282
17	0.208
18	0.176
19	0.282
20	0.208
21	0.165
22	0.357
23	0.106
24	0.286
25	0.325
26	0.118
27	0.278
28	0.333
29	0.106
30	0.278
31	0.337
32	0.106
33	0.169
34	0.369
35	0.106
36	0.278
37	0.349
38	0.106
39	0.325
40	0.102
41	0.369
42	0.302
43	0.082
44	0.376
45	0.318
46	0.043
47	0.298
48	0.271
49	0.031
50	0.294
51	0.310
52	0.012
53	0.282
54	0.263
55	0.012
56	0.278
57	0.302
58	0.012
59	0.271
60	0.263
61	0.012
62	0.267
63	0.259
64	0.012
65	0.267
66	0.255
67	0.012
68	0.271
69	0.235
70	0.012
71	0.282
72	0.243
73	0.012
74	0.294
75	0.235
76	0.012
77	0.365
78	0.235
79	0.012
80	0.361
81	0.243
82	0.012
83	0.337
84	0.224
85	0.012
86	0.357
87	0.224
88	0.012
89	0.361
90	0.224
91	0.012
92	0.365
93	0.243
94	0.012
95	0.294
96	0.325
97	0.184
98	0.267
99	0.400
100	0.212
101	0.286
102	0.322
103	0.141
104	0.341
105	0.392
106	0.161
107	0.341
108	0.325
109	0.102
110	0.369
111	0.412
112	0.122
113	0.373
114	0.412
115	0.122
116	0.373
117	0.404
118	0.071
119	0.427
120	0.325
121	0.102
122	0.369
123	0.416
124	0.012
125	0.475
126	0.396
127	0.012
128	0.467
129	0.263
130	0.012
131	0.416
132	0.255
133	0.012
134	0.427
135	0.396
136	0.012
137	0.482
138	0.231
139	0.012
140	0.290
141	0.231
142	0.012
143	0.286
144	0.125
145	0.808
146	0.471
147	0.125
148	0.792
149	0.443
150	0.125
151	0.804
152	0.467
153	0.161
154	0.792
155	0.447
156	0.157
157	0.820
158	0.494
159	0.251
160	0.808
161	0.475
162	0.173
163	0.827
164	0.498
165	0.251
166	0.835
167	0.498
168	0.157
169	0.820
170	0.494
171	0.125
172	0.820
173	0.494
174	0.125
175	0.808
176	0.498
177	0.125
178	0.812
179	0.498
180	0.125
181	0.812
182	0.502
183	0.125
184	0.820
185	0.506
186	0.125
187	0.784
188	0.451
189	0.125
190	0.796
191	0.475
192	0.212
193	0.012
194	0.890
195	0.224
196	0.078
197	0.890
198	0.216
199	0.012
200	0.851
201	0.220
202	0.012
203	0.843
204	0.212
205	0.012
206	0.890
207	0.200
208	0.012
209	0.886
210	0.208
211	0.012
212	0.839
213	0.224
214	0.012
215	0.820
216	0.212
217	0.012
218	0.816
219	0.212
220	0.012
221	0.804
222	0.224
223	0.012
224	0.804
225	0.212
226	0.012
227	0.800
228	0.231
229	0.129
230	0.890
231	0.220
232	0.129
233	0.890
234	0.212
235	0.078
236	0.890
237	0.200
238	0.016
239	0.890
240	0.231
241	0.051
242	0.780
243	0.235
244	0.133
245	0.851
246	0.384
247	0.212
248	0.761
249	0.443
250	0.204
251	0.769
252	0.392
253	0.251
254	0.804
255	0.459
256	0.216
257	0.835
258	0.416
259	0.239
260	0.851
261	0.412
262	0.353
263	0.702
264	0.455
265	0.227
266	0.678
267	0.439
268	0.365
269	0.776
270	0.443
271	0.365
272	0.780
273	0.443
274	0.365
275	0.784
276	0.455
277	0.333
278	0.784
279	0.498
280	0.188
281	0.773
282	0.498
283	0.192
284	0.800
285	0.498
286	0.200
287	0.773
288	0.498
289	0.204
290	0.792
291	0.467
292	0.059
293	0.667
294	0.498
295	0.067
296	0.678
297	0.467
298	0.067
299	0.694
300	0.486
301	0.141
302	0.745
303	0.420
304	0.075
305	0.725
306	0.424
307	0.176
308	0.749
309	0.443
310	0.204
311	0.769
312	0.498
313	0.153
314	0.753
315	0.498
316	0.188
317	0.773
318	0.498
319	0.161
320	0.745
321	0.498
322	0.192
323	0.765
324	0.498
325	0.196
326	0.769
327	0.498
328	0.200
329	0.773
330	0.404
331	0.259
332	0.890
333	0.408
334	0.267
335	0.890
336	0.416
337	0.259
338	0.890
339	0.416
340	0.271
341	0.890
342	0.459
343	0.278
344	0.890
345	0.467
346	0.267
347	0.890
348	0.416
349	0.239
350	0.851
351	0.471
352	0.267
353	0.886
354	0.459
355	0.216
356	0.835
357	0.498
358	0.192
359	0.800
360	0.498
361	0.220
362	0.831
363	0.498
364	0.204
365	0.792
366	0.498
367	0.227
368	0.824
369	0.498
370	0.141
371	0.722
372	0.498
373	0.133
374	0.729
375	0.498
376	0.141
377	0.718
378	0.498
379	0.082
380	0.678
381	0.176
382	0.918
383	0.573
384	0.251
385	0.882
386	0.545
387	0.169
388	0.827
389	0.498
390	0.251
391	0.835
392	0.498
393	0.169
394	0.816
395	0.498
396	0.251
397	0.824
398	0.498
399	0.337
400	0.714
401	0.765
402	0.373
403	0.714
404	0.824
405	0.318
406	0.784
407	0.792
408	0.357
409	0.812
410	0.843
411	0.337
412	0.816
413	0.761
414	0.369
415	0.831
416	0.859
417	0.337
418	0.729
419	0.725
420	0.369
421	0.729
422	0.729
423	0.333
424	0.706
425	0.686
426	0.400
427	0.690
428	0.647
429	0.329
430	0.659
431	0.635
432	0.357
433	0.635
434	0.620
435	0.435
436	0.620
437	0.651
438	0.380
439	0.925
440	0.573
441	0.349
442	0.910
443	0.569
444	0.392
445	0.851
446	0.498
447	0.388
448	0.847
449	0.498
450	0.392
451	0.847
452	0.498
453	0.388
454	0.843
455	0.498
456	0.357
457	0.635
458	0.620
459	0.435
460	0.620
461	0.651
462	0.439
463	0.580
464	0.635
465	0.498
466	0.616
467	0.655
468	0.498
469	0.600
470	0.639
471	0.498
472	0.608
473	0.631
474	0.498
475	0.624
476	0.643
477	0.498
478	0.624
479	0.655
480	0.498
481	0.627
482	0.643
483	0.361
484	0.498
485	0.600
486	0.365
487	0.553
488	0.498
489	0.365
490	0.498
491	0.518
492	0.369
493	0.498
494	0.498
495	0.353
496	0.498
497	0.514
498	0.357
499	0.498
500	0.498
501	0.361
502	0.557
503	0.498
504	0.361
505	0.498
506	0.600
507	0.357
508	0.604
509	0.498
510	0.349
511	0.557
512	0.498
513	0.251
514	0.824
515	0.498
516	0.294
517	0.804
518	0.498
519	0.251
520	0.835
521	0.498
522	0.298
523	0.816
524	0.498
525	0.251
526	0.882
527	0.545
528	0.306
529	0.820
530	0.506
531	0.314
532	0.816
533	0.498
534	0.298
535	0.804
536	0.498
537	0.314
538	0.804
539	0.498
540	0.318
541	0.804
542	0.498
543	0.388
544	0.835
545	0.498
546	0.345
547	0.608
548	0.498
549	0.345
550	0.604
551	0.498
552	0.349
553	0.498
554	0.604
555	0.349
556	0.498
557	0.600
558	0.353
559	0.498
560	0.518
561	0.357
562	0.498
563	0.612
564	0.498
565	0.384
566	0.369
567	0.533
568	0.408
569	0.404
570	0.498
571	0.478
572	0.275
573	0.498
574	0.498
575	0.255
576	0.510
577	0.498
578	0.275
579	0.541
580	0.498
581	0.329
582	0.498
583	0.498
584	0.251
585	0.486
586	0.498
587	0.255
588	0.529
589	0.498
590	0.329
591	0.498
592	0.392
593	0.376
594	0.498
595	0.486
596	0.282
597	0.498
598	0.737
599	0.192
600	0.498
601	0.651
602	0.106
603	0.529
604	0.651
605	0.106
606	0.498
607	0.639
608	0.106
609	0.498
610	0.714
611	0.196
612	0.518
613	0.667
614	0.196
615	0.522
616	0.714
617	0.188
618	0.541
619	0.655
620	0.173
621	0.565
622	0.682
623	0.137
624	0.498
625	0.737
626	0.192
627	0.498
628	0.729
629	0.212
