0	0
1	2
2	1
3	1
4	2
5	3
6	2
7	4
8	3
9	3
10	4
11	5
12	4
13	6
14	5
15	7
16	8
17	9
18	8
19	10
20	9
21	9
22	10
23	11
24	10
25	12
26	11
27	13
28	15
29	14
30	14
31	15
32	16
33	16
34	17
35	14
36	14
37	17
38	18
39	17
40	19
41	18
42	18
43	19
44	20
45	21
46	23
47	22
48	22
49	23
50	24
51	25
52	27
53	26
54	26
55	27
56	28
57	27
58	29
59	28
60	26
61	28
62	30
63	30
64	28
65	31
66	28
67	32
68	31
69	33
70	34
71	35
72	34
73	36
74	35
75	37
76	38
77	39
78	40
79	42
80	41
81	43
82	44
83	45
84	44
85	46
86	45
87	46
88	44
89	47
90	44
91	48
92	47
93	47
94	48
95	49
96	48
97	50
98	49
99	51
100	53
101	52
102	52
103	53
104	54
105	54
106	55
107	52
108	52
109	55
110	56
111	55
112	57
113	56
114	56
115	57
116	58
117	57
118	59
119	58
120	59
121	57
122	60
123	61
124	63
125	62
126	64
127	65
128	66
129	67
130	68
131	69
132	68
133	70
134	69
135	69
136	70
137	71
138	72
139	74
140	73
141	73
142	74
143	75
144	75
145	76
146	73
147	73
148	76
149	77
150	78
151	80
152	79
153	81
154	82
155	83
156	82
157	84
158	83
159	83
160	84
161	85
162	86
163	88
164	87
165	87
166	88
167	89
168	88
169	90
170	89
171	89
172	90
173	91
174	92
175	93
176	94
177	93
178	95
179	94
180	94
181	95
182	96
183	95
184	97
185	96
186	97
187	95
188	98
189	98
190	99
191	97
192	97
193	99
194	100
195	100
196	96
197	97
198	96
199	100
200	101
201	101
202	102
203	96
204	96
205	102
206	103
207	102
208	104
209	103
210	103
211	104
212	105
213	106
214	108
215	107
216	107
217	108
218	109
219	109
220	110
221	107
222	110
223	109
224	111
225	109
226	112
227	111
228	111
229	112
230	113
231	112
232	114
233	113
234	115
235	116
236	117
237	116
238	118
239	117
240	119
241	120
242	121
243	120
244	122
245	121
246	121
247	122
248	123
249	123
250	124
251	121
252	124
253	123
254	125
255	123
256	126
257	125
258	125
259	126
260	127
261	127
262	128
263	125
264	125
265	128
266	129
267	128
268	130
269	129
270	129
271	130
272	131
273	130
274	132
275	131
276	131
277	132
278	133
279	132
280	134
281	133
282	133
283	134
284	135
285	125
286	129
287	124
288	124
289	129
290	136
291	129
292	131
293	136
294	136
295	131
296	137
297	131
298	138
299	137
300	138
301	131
302	133
303	139
304	140
305	141
306	140
307	142
308	141
309	142
310	140
311	143
312	140
313	144
314	143
315	143
316	144
317	145
318	145
319	146
320	143
321	143
322	146
323	147
324	146
325	148
326	147
327	147
328	148
329	149
330	149
331	150
332	147
333	150
334	149
335	151
336	149
337	152
338	151
339	151
340	152
341	153
342	152
343	154
344	153
345	153
346	154
347	155
348	154
349	156
350	155
351	155
352	156
353	157
354	156
355	158
356	157
357	157
358	158
359	159
360	159
361	160
362	157
363	161
364	162
365	163
366	164
367	165
368	166
369	165
370	167
371	166
372	166
373	167
374	168
375	169
376	171
377	170
378	170
379	171
380	172
381	173
382	175
383	174
384	176
385	177
386	178
387	177
388	179
389	178
390	180
391	181
392	182
393	183
394	185
395	184
396	186
397	187
398	188
399	187
400	189
401	188
402	188
403	189
404	190
405	191
406	193
407	192
408	192
409	193
410	194
411	193
412	195
413	194
414	195
415	193
416	196
417	193
418	197
419	196
420	198
421	199
422	200
423	199
424	201
425	200
426	202
427	203
428	204
429	203
430	205
431	204
432	206
433	207
434	208
435	209
436	210
437	211
438	210
439	212
440	211
441	211
442	212
443	213
444	212
445	214
446	213
447	213
448	214
449	212
450	215
451	217
452	216
453	218
454	219
455	220
456	219
457	221
458	220
459	220
460	221
461	222
462	223
463	225
464	224
465	226
466	227
467	228
468	229
469	230
470	231
471	230
472	232
473	231
474	231
475	232
476	233
477	232
478	234
479	233
480	234
481	232
482	235
483	232
484	236
485	235
486	236
487	232
488	237
489	237
490	238
491	236
492	236
493	238
494	239
495	238
496	240
497	239
498	239
499	240
500	241
501	240
502	242
503	241
504	241
505	242
506	243
507	242
508	244
509	243
510	243
511	244
512	245
513	244
514	246
515	245
516	245
517	246
518	247
519	246
520	248
521	247
522	235
523	249
524	234
525	234
526	249
527	250
528	249
529	239
530	250
531	250
532	239
533	241
534	241
535	251
536	250
537	251
538	241
539	243
540	243
541	245
542	251
543	251
544	245
545	252
546	245
547	247
548	252
549	253
550	254
551	255
552	254
553	256
554	255
555	257
556	259
557	258
558	258
559	259
560	260
561	259
562	261
563	260
564	260
565	261
566	262
567	263
568	265
569	264
570	266
571	267
572	268
573	267
574	269
575	268
576	268
577	269
578	270
579	270
580	271
581	268
582	272
583	274
584	273
585	273
586	274
587	275
588	274
589	276
590	275
591	213
592	214
593	277
594	214
595	278
596	277
597	277
598	278
599	279
600	280
601	282
602	281
603	281
604	282
605	283
606	282
607	284
608	283
609	285
610	286
611	287
612	288
613	290
614	289
615	291
616	292
617	293
618	292
619	294
620	293
621	295
622	296
623	297
624	296
625	298
626	297
627	297
628	298
629	299
630	300
631	301
632	302
633	301
634	303
635	302
636	302
637	303
638	304
639	305
640	307
641	306
642	306
643	307
644	308
645	308
646	309
647	306
648	306
649	309
650	310
651	311
652	312
653	313
654	312
655	314
656	313
657	313
658	314
659	315
660	316
661	318
662	317
663	319
664	320
665	321
666	320
667	322
668	321
669	321
670	322
671	323
672	322
673	324
674	323
675	322
676	321
677	325
678	321
679	323
680	325
681	47
682	49
683	326
684	327
685	321
686	328
687	328
688	321
689	322
690	84
691	82
692	329
693	330
694	192
695	193
696	192
697	331
698	193
699	332
700	333
701	334
702	333
703	335
704	334
705	334
706	335
707	336
708	336
709	337
710	334
711	334
712	337
713	338
714	338
715	339
716	334
717	340
718	341
719	210
720	341
721	212
722	210
723	342
724	343
725	344
726	343
727	345
728	344
729	344
730	345
731	346
732	345
733	347
734	346
735	346
736	347
737	348
738	348
739	349
740	346
741	346
742	349
743	350
744	350
745	351
746	346
747	346
748	351
749	352
750	352
751	344
752	346
753	5
754	353
755	3
756	353
757	354
758	3
759	3
760	354
761	1
762	354
763	355
764	1
765	355
766	354
767	356
768	354
769	357
770	356
771	356
772	357
773	358
774	359
775	159
776	360
777	159
778	361
779	360
780	361
781	159
782	362
783	159
784	158
785	362
786	362
787	158
788	363
789	158
790	156
791	363
792	363
793	156
794	364
795	156
796	365
797	364
798	365
799	156
800	154
801	154
802	366
803	365
804	366
805	154
806	367
807	154
808	152
809	367
810	367
811	152
812	368
813	152
814	369
815	368
816	369
817	152
818	370
819	152
820	149
821	370
822	370
823	149
824	371
825	149
826	372
827	371
828	126
829	123
830	373
831	373
832	123
833	374
834	123
835	122
836	374
837	374
838	122
839	120
840	120
841	375
842	374
843	375
844	120
845	376
846	120
847	377
848	376
849	354
850	353
851	357
852	19
853	17
854	378
855	378
856	17
857	379
858	17
859	380
860	379
861	379
862	380
863	381
864	380
865	382
866	381
867	381
868	382
869	383
870	383
871	384
872	381
873	384
874	383
875	385
876	383
877	386
878	385
879	386
880	383
881	387
882	383
883	388
884	387
885	388
886	383
887	389
888	383
889	390
890	389
891	390
892	383
893	382
894	382
895	391
896	390
897	391
898	382
899	380
900	380
901	16
902	391
903	16
904	380
905	17
906	392
907	393
908	149
909	148
910	146
911	393
912	393
913	146
914	394
915	146
916	395
917	394
918	395
919	146
920	396
921	146
922	145
923	396
924	29
925	31
926	397
927	398
928	399
929	31
930	31
931	399
932	400
933	399
934	401
935	400
936	400
937	401
938	402
939	401
940	403
941	402
942	31
943	400
944	30
945	30
946	400
947	404
948	400
949	402
950	404
951	404
952	402
953	405
954	405
955	406
956	404
957	406
958	405
959	407
960	405
961	408
962	407
963	407
964	408
965	409
966	298
967	296
968	410
969	278
970	214
971	411
972	411
973	214
974	412
975	214
976	212
977	412
978	412
979	212
980	413
981	414
982	95
983	415
984	95
985	416
986	415
987	416
988	95
989	417
990	95
991	93
992	417
993	417
994	93
995	418
996	93
997	419
998	418
999	420
1000	421
1001	422
1002	421
1003	423
1004	422
1005	422
1006	423
1007	424
1008	423
1009	425
1010	424
1011	425
1012	423
1013	426
1014	423
1015	421
1016	426
1017	427
1018	428
1019	429
1020	430
1021	432
1022	431
1023	431
1024	432
1025	433
1026	433
1027	434
1028	431
1029	431
1030	434
1031	435
1032	434
1033	436
1034	435
1035	435
1036	436
1037	437
1038	438
1039	440
1040	439
1041	439
1042	440
1043	441
1044	440
1045	442
1046	441
1047	441
1048	442
1049	443
1050	443
1051	444
1052	441
1053	445
1054	446
1055	447
1056	446
1057	448
1058	447
1059	449
1060	450
1061	451
1062	450
1063	452
1064	451
1065	451
1066	452
1067	453
1068	453
1069	454
1070	451
1071	455
1072	456
1073	457
1074	456
1075	458
1076	457
1077	458
1078	456
1079	459
1080	456
1081	460
1082	459
1083	461
1084	462
1085	463
1086	462
1087	464
1088	463
1089	464
1090	462
1091	465
1092	462
1093	466
1094	465
1095	465
1096	466
1097	467
1098	466
1099	468
1100	467
1101	469
1102	470
1103	471
1104	472
1105	474
1106	473
1107	475
1108	477
1109	476
1110	476
1111	477
1112	478
1113	477
1114	479
1115	478
1116	480
1117	482
1118	481
1119	481
1120	482
1121	483
1122	482
1123	484
1124	483
1125	484
1126	482
1127	485
1128	482
1129	486
1130	485
1131	487
1132	489
1133	488
1134	488
1135	489
1136	490
1137	489
1138	491
1139	490
1140	492
1141	493
1142	494
1143	493
1144	495
1145	494
1146	496
1147	497
1148	498
1149	499
1150	501
1151	500
1152	502
1153	503
1154	504
1155	505
1156	507
1157	506
1158	506
1159	507
1160	508
1161	507
1162	509
1163	508
1164	508
1165	509
1166	510
1167	511
1168	513
1169	512
1170	512
1171	513
1172	514
1173	515
1174	516
1175	517
1176	516
1177	518
1178	517
1179	517
1180	518
1181	519
1182	518
1183	520
1184	519
1185	520
1186	518
1187	521
1188	518
1189	522
1190	521
1191	521
1192	522
1193	523
1194	524
1195	522
1196	516
1197	516
1198	522
1199	518
1200	525
1201	527
1202	526
1203	526
1204	527
1205	528
1206	529
1207	531
1208	530
1209	530
1210	531
1211	532
1212	531
1213	533
1214	532
1215	534
1216	535
1217	536
1218	535
1219	537
1220	536
1221	536
1222	537
1223	538
1224	539
1225	541
1226	540
1227	540
1228	541
1229	542
1230	543
1231	544
1232	545
1233	544
1234	546
1235	545
